A,DANGER THIS COL MISSING FROM MP3 EXPORT FILE - MAY NOT IMPORT CORRECTLY!!2,Customer ID,IMF,E,F,G,Date,I,J,K,L,M,N,O,P,Q,R,S,T,Vista Order #,Amt Ordered,Phy PT Amt Del,SCDIO QTY Delivered,Source Filename,CSV Row Reference,Page,Primary,ROW,LEFT OFF AT 3992,,"VirtualPickTicket_ & U2 & "".html"""
NEW DATA,.,644-ED3,13492,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793653,9,9,.,VirtualPickTicket_793653.html,,,,13754,,,
NEW DATA,.,644-ED3,15218,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793653,1,1,.,VirtualPickTicket_793653.html,,,,13755,,,
NEW DATA,.,644-ED3,19113,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793653,1,18,.,VirtualPickTicket_793653.html,,,,13756,,,
NEW DATA,.,644-ED3,19967,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793653,1,20,.,VirtualPickTicket_793653.html,,,,13757,,,
NEW DATA,.,644-ED3,22289,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793653,1,20,.,VirtualPickTicket_793653.html,,,,13758,,,
NEW DATA,.,644-ED3,29914,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793653,1,1,.,VirtualPickTicket_793653.html,,,,13759,,,
NEW DATA,.,644-ED3,30039,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793653,1,20,.,VirtualPickTicket_793653.html,,,,13760,,,
NEW DATA,.,644-ED3,30172,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793653,18,9,.,VirtualPickTicket_793653.html,,,,13761,,,
NEW DATA,.,644-ED3,31670,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793653,1,1,.,VirtualPickTicket_793653.html,,,,13762,,,
NEW DATA,.,644-ED3,32528,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793653,1,4,.,VirtualPickTicket_793653.html,,,,13763,,,
NEW DATA,.,644-ED3,35846,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793653,1,1,.,VirtualPickTicket_793653.html,,,,13764,,,
NEW DATA,.,644-ED3,59597,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793653,1,1,.,VirtualPickTicket_793653.html,,,,13765,,,
NEW DATA,.,644-ED3,96017,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793653,1,2,.,VirtualPickTicket_793653.html,,,,13766,,,
NEW DATA,.,,1520,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793654,1,1,.,VirtualPickTicket_793654.html,,,,13767,,,
NEW DATA,.,,1956,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793654,2,2,.,VirtualPickTicket_793654.html,,,,13768,,,
NEW DATA,.,,20268,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793654,1,7,.,VirtualPickTicket_793654.html,,,,13769,,,
NEW DATA,.,,24044,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793654,8,8,.,VirtualPickTicket_793654.html,,,,13770,,,
NEW DATA,.,,24811,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793654,1,75.92,.,VirtualPickTicket_793654.html,,,,13771,,,
NEW DATA,.,,27869,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793654,1,2,.,VirtualPickTicket_793654.html,,,,13772,,,
NEW DATA,.,,32679,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793654,1,1,.,VirtualPickTicket_793654.html,,,,13773,,,
NEW DATA,.,,38934,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793654,1,27,.,VirtualPickTicket_793654.html,,,,13774,,,
NEW DATA,.,,129601,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793654,1,1,.,VirtualPickTicket_793654.html,,,,13775,,,
NEW DATA,.,644-REHAB,11102,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793655,1,1,.,VirtualPickTicket_793655.html,,,,13776,,,
NEW DATA,.,644-REHAB,18125,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793655,1,2,.,VirtualPickTicket_793655.html,,,,13777,,,
NEW DATA,.,644-REHAB,22139,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793655,7,2,.,VirtualPickTicket_793655.html,,,,13778,,,
NEW DATA,.,644-REHAB,27898,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793655,1,2,.,VirtualPickTicket_793655.html,,,,13779,,,
NEW DATA,.,644-REHAB,35591,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793655,1,1,.,VirtualPickTicket_793655.html,,,,13780,,,
NEW DATA,.,644-AMETHYST,2198,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793656,1,2,.,VirtualPickTicket_793656.html,,,,13781,,,
NEW DATA,.,644-AMETHYST,5070,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793656,7,2,.,VirtualPickTicket_793656.html,,,,13782,,,
NEW DATA,.,644-AMETHYST,9630,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793656,1,1,.,VirtualPickTicket_793656.html,,,,13783,,,
NEW DATA,.,644-AMETHYST,10377,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793656,7,7,.,VirtualPickTicket_793656.html,,,,13784,,,
NEW DATA,.,644-AMETHYST,15218,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793656,1,2,.,VirtualPickTicket_793656.html,,,,13785,,,
NEW DATA,.,644-AMETHYST,38082,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793656,1,2,.,VirtualPickTicket_793656.html,,,,13786,,,
NEW DATA,.,644-AMETHYST,38085,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793656,1,1,.,VirtualPickTicket_793656.html,,,,13787,,,
NEW DATA,.,644-AMETHYST,59197,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793656,26,1,.,VirtualPickTicket_793656.html,,,,13788,,,
NEW DATA,.,644-AMETHYST,59597,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793656,1,1,.,VirtualPickTicket_793656.html,,,,13789,,,
NEW DATA,.,644-NW,469,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,7,2,.,VirtualPickTicket_793657.html,,,,13790,,,
NEW DATA,.,644-NW,1583,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,1,24.444,.,VirtualPickTicket_793657.html,,,,13791,,,
NEW DATA,.,644-NW,1600,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,1,1,.,VirtualPickTicket_793657.html,,,,13792,,,
NEW DATA,.,644-NW,1603,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,1,1,.,VirtualPickTicket_793657.html,,,,13793,,,
NEW DATA,.,644-NW,1606,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,16,16,.,VirtualPickTicket_793657.html,,,,13794,,,
NEW DATA,.,644-NW,1771,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,1,1,.,VirtualPickTicket_793657.html,,,,13795,,,
NEW DATA,.,644-NW,1776,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,1,1,.,VirtualPickTicket_793657.html,,,,13796,,,
NEW DATA,.,644-NW,1917,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,263,1,.,VirtualPickTicket_793657.html,,,,13797,,,
NEW DATA,.,644-NW,1952,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,1,7,.,VirtualPickTicket_793657.html,,,,13798,,,
NEW DATA,.,644-NW,1955,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,1,1,.,VirtualPickTicket_793657.html,,,,13799,,,
NEW DATA,.,644-NW,1975,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,1,1,.,VirtualPickTicket_793657.html,,,,13800,,,
NEW DATA,.,644-NW,2189,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,1,19,.,VirtualPickTicket_793657.html,,,,13801,,,
NEW DATA,.,644-NW,2518,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,2,0.944,.,VirtualPickTicket_793657.html,,,,13802,,,
NEW DATA,.,644-NW,2630,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,3,3,.,VirtualPickTicket_793657.html,,,,13803,,,
NEW DATA,.,644-NW,2631,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,1,1,.,VirtualPickTicket_793657.html,,,,13804,,,
NEW DATA,.,644-NW,3769,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,1,1,.,VirtualPickTicket_793657.html,,,,13805,,,
NEW DATA,.,644-NW,6357,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,7,7,.,VirtualPickTicket_793657.html,,,,13806,,,
NEW DATA,.,644-NW,6555,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,1,3,.,VirtualPickTicket_793657.html,,,,13807,,,
NEW DATA,.,644-NW,8983,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,1,1,.,VirtualPickTicket_793657.html,,,,13808,,,
NEW DATA,.,644-NW,9296,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,1,1,.,VirtualPickTicket_793657.html,,,,13809,,,
NEW DATA,.,644-NW,9300,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,1097,1,.,VirtualPickTicket_793657.html,,,,13810,,,
NEW DATA,.,644-NW,9301,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,1,30,.,VirtualPickTicket_793657.html,,,,13811,,,
NEW DATA,.,644-NW,9309,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,1,1,.,VirtualPickTicket_793657.html,,,,13812,,,
NEW DATA,.,644-NW,9311,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,1,5.192,.,VirtualPickTicket_793657.html,,,,13813,,,
NEW DATA,.,644-NW,9313,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,1,1,.,VirtualPickTicket_793657.html,,,,13814,,,
NEW DATA,.,644-NW,9420,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,1,1,.,VirtualPickTicket_793657.html,,,,13815,,,
NEW DATA,.,644-NW,9432,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,1,18,.,VirtualPickTicket_793657.html,,,,13816,,,
NEW DATA,.,644-NW,9435,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,2,2,.,VirtualPickTicket_793657.html,,,,13817,,,
NEW DATA,.,644-NW,9627,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,1,1,.,VirtualPickTicket_793657.html,,,,13818,,,
NEW DATA,.,644-NW,9630,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,1,1,.,VirtualPickTicket_793657.html,,,,13819,,,
NEW DATA,.,644-NW,9720,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,1,20,.,VirtualPickTicket_793657.html,,,,13820,,,
NEW DATA,.,644-NW,9744,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,1,0.472,.,VirtualPickTicket_793657.html,,,,13821,,,
NEW DATA,.,644-NW,9919,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,8,8,.,VirtualPickTicket_793657.html,,,,13822,,,
NEW DATA,.,644-NW,10931,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,1,4,.,VirtualPickTicket_793657.html,,,,13823,,,
NEW DATA,.,644-NW,10932,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,1,1,.,VirtualPickTicket_793657.html,,,,13824,,,
NEW DATA,.,644-NW,17416,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,0,0,.,VirtualPickTicket_793657.html,,,,13825,,,
NEW DATA,.,644-NW,18125,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,1,2,.,VirtualPickTicket_793657.html,,,,13826,,,
NEW DATA,.,644-NW,19374,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,1,1,.,VirtualPickTicket_793657.html,,,,13827,,,
NEW DATA,.,644-NW,22289,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,1,1,.,VirtualPickTicket_793657.html,,,,13828,,,
NEW DATA,.,644-NW,22351,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,1,1,.,VirtualPickTicket_793657.html,,,,13829,,,
NEW DATA,.,644-NW,22843,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,1,1,.,VirtualPickTicket_793657.html,,,,13830,,,
NEW DATA,.,644-NW,23695,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,1,2,.,VirtualPickTicket_793657.html,,,,13831,,,
NEW DATA,.,644-NW,23980,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,1,1,.,VirtualPickTicket_793657.html,,,,13832,,,
NEW DATA,.,644-NW,26930,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,1,4,.,VirtualPickTicket_793657.html,,,,13833,,,
NEW DATA,.,644-NW,29362,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,1,4,.,VirtualPickTicket_793657.html,,,,13834,,,
NEW DATA,.,644-NW,29363,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,1,1,.,VirtualPickTicket_793657.html,,,,13835,,,
NEW DATA,.,644-NW,29852,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,1,1,.,VirtualPickTicket_793657.html,,,,13836,,,
NEW DATA,.,644-NW,29885,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,1,1,.,VirtualPickTicket_793657.html,,,,13837,,,
NEW DATA,.,644-NW,30016,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,1,1,.,VirtualPickTicket_793657.html,,,,13838,,,
NEW DATA,.,644-NW,30058,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,1,1,.,VirtualPickTicket_793657.html,,,,13839,,,
NEW DATA,.,644-NW,30085,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,2,2,.,VirtualPickTicket_793657.html,,,,13840,,,
NEW DATA,.,644-NW,31967,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,10,2,.,VirtualPickTicket_793657.html,,,,13841,,,
NEW DATA,.,644-NW,31968,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,1,1,.,VirtualPickTicket_793657.html,,,,13842,,,
NEW DATA,.,644-NW,32527,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,1,1,.,VirtualPickTicket_793657.html,,,,13843,,,
NEW DATA,.,644-NW,32528,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,1,1,.,VirtualPickTicket_793657.html,,,,13844,,,
NEW DATA,.,644-NW,32529,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,1,10,.,VirtualPickTicket_793657.html,,,,13845,,,
NEW DATA,.,644-NW,32530,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,1,1,.,VirtualPickTicket_793657.html,,,,13846,,,
NEW DATA,.,644-NW,32679,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,1,8,.,VirtualPickTicket_793657.html,,,,13847,,,
NEW DATA,.,644-NW,33748,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,1,10,.,VirtualPickTicket_793657.html,,,,13848,,,
NEW DATA,.,644-NW,35511,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,1,5,.,VirtualPickTicket_793657.html,,,,13849,,,
NEW DATA,.,644-NW,35576,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,1,16,.,VirtualPickTicket_793657.html,,,,13850,,,
NEW DATA,.,644-NW,36297,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,0,0,.,VirtualPickTicket_793657.html,,,,13851,,,
NEW DATA,.,644-NW,37168,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,1,0,.,VirtualPickTicket_793657.html,,,,13852,,,
NEW DATA,.,644-NW,37169,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,1,1,.,VirtualPickTicket_793657.html,,,,13853,,,
NEW DATA,.,644-NW,38082,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,1,0,.,VirtualPickTicket_793657.html,,,,13854,,,
NEW DATA,.,644-NW,38083,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,1,1,.,VirtualPickTicket_793657.html,,,,13855,,,
NEW DATA,.,644-NW,38084,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,1,1,.,VirtualPickTicket_793657.html,,,,13856,,,
NEW DATA,.,644-NW,38085,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,2,2,.,VirtualPickTicket_793657.html,,,,13857,,,
NEW DATA,.,644-NW,38362,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,5,5,.,VirtualPickTicket_793657.html,,,,13858,,,
NEW DATA,.,644-NW,39152,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,3,3,.,VirtualPickTicket_793657.html,,,,13859,,,
NEW DATA,.,644-NW,41341,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,1,2,.,VirtualPickTicket_793657.html,,,,13860,,,
NEW DATA,.,644-NW,41595,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,2,2,.,VirtualPickTicket_793657.html,,,,13861,,,
NEW DATA,.,644-NW,42145,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,1,1,.,VirtualPickTicket_793657.html,,,,13862,,,
NEW DATA,.,644-NW,42735,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,1,2,.,VirtualPickTicket_793657.html,,,,13863,,,
NEW DATA,.,644-NW,43246,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,1,20,.,VirtualPickTicket_793657.html,,,,13864,,,
NEW DATA,.,644-NW,43697,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,1,9,.,VirtualPickTicket_793657.html,,,,13865,,,
NEW DATA,.,644-NW,45122,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,7,15,.,VirtualPickTicket_793657.html,,,,13866,,,
NEW DATA,.,644-NW,45840,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,1,20,.,VirtualPickTicket_793657.html,,,,13867,,,
NEW DATA,.,644-NW,47201,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,5,60,.,VirtualPickTicket_793657.html,,,,13868,,,
NEW DATA,.,644-NW,48758,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,1,1,.,VirtualPickTicket_793657.html,,,,13869,,,
NEW DATA,.,644-NW,48759,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,1,9.639,.,VirtualPickTicket_793657.html,,,,13870,,,
NEW DATA,.,644-NW,50930,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,1,18.144,.,VirtualPickTicket_793657.html,,,,13871,,,
NEW DATA,.,644-NW,50952,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,0,10,.,VirtualPickTicket_793657.html,,,,13872,,,
NEW DATA,.,644-NW,59198,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,1,1,.,VirtualPickTicket_793657.html,,,,13873,,,
NEW DATA,.,644-NW,59597,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,1,100,.,VirtualPickTicket_793657.html,,,,13874,,,
NEW DATA,.,644-NW,96017,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,1,1,.,VirtualPickTicket_793657.html,,,,13875,,,
NEW DATA,.,644-NW,98006,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,1,100,.,VirtualPickTicket_793657.html,,,,13876,,,
NEW DATA,.,644-NW,99015,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793657,50,50,.,VirtualPickTicket_793657.html,,,,13877,,,
NEW DATA,.,,1607,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793658,60,60,.,VirtualPickTicket_793658.html,,,,13878,,,
NEW DATA,.,,6357,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793658,1,1,.,VirtualPickTicket_793658.html,,,,13879,,,
NEW DATA,.,,9295,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793658,1,100,.,VirtualPickTicket_793658.html,,,,13880,,,
NEW DATA,.,,30264,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793658,7,7,.,VirtualPickTicket_793658.html,,,,13881,,,
NEW DATA,.,,32529,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793658,8584,12,.,VirtualPickTicket_793658.html,,,,13882,,,
NEW DATA,.,,1607,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793659,1,1,.,VirtualPickTicket_793659.html,,,,13883,,,
NEW DATA,.,,9301,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793659,1,1,.,VirtualPickTicket_793659.html,,,,13884,,,
NEW DATA,.,,26908,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793659,1,4,.,VirtualPickTicket_793659.html,,,,13885,,,
NEW DATA,.,,30263,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793659,1,1,.,VirtualPickTicket_793659.html,,,,13886,,,
NEW DATA,.,,32529,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793659,0,0,.,VirtualPickTicket_793659.html,,,,13887,,,
NEW DATA,.,,32679,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793659,1,50,.,VirtualPickTicket_793659.html,,,,13888,,,
NEW DATA,.,644-NWLAB,463,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793660,0,0,.,VirtualPickTicket_793660.html,,,,13889,,,
NEW DATA,.,644-NWLAB,20633,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793660,8032,66,.,VirtualPickTicket_793660.html,,,,13890,,,
NEW DATA,.,644-NWLAB,22699,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793660,1,1,.,VirtualPickTicket_793660.html,,,,13891,,,
NEW DATA,.,644-NWLAB,24114,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793660,7882,160,.,VirtualPickTicket_793660.html,,,,13892,,,
NEW DATA,.,644-NWLAB,24564,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793660,1,10,.,VirtualPickTicket_793660.html,,,,13893,,,
NEW DATA,.,644-NWLAB,31132,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793660,1,100,.,VirtualPickTicket_793660.html,,,,13894,,,
NEW DATA,.,644-NWLAB,37794,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793660,1,1,.,VirtualPickTicket_793660.html,,,,13895,,,
NEW DATA,.,644-NWLAB,129618,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793660,00,00,.,VirtualPickTicket_793660.html,,,,13896,,,
NEW DATA,.,644-NWLAB,129777,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793660,1,100,.,VirtualPickTicket_793660.html,,,,13897,,,
NEW DATA,.,,214,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793662,1,100,.,VirtualPickTicket_793662.html,,,,13898,,,
NEW DATA,.,,5070,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793662,7,66,.,VirtualPickTicket_793662.html,,,,13899,,,
NEW DATA,.,,5960,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793662,1,1,.,VirtualPickTicket_793662.html,,,,13900,,,
NEW DATA,.,,9720,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793662,1,1,.,VirtualPickTicket_793662.html,,,,13901,,,
NEW DATA,.,,13310,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793662,1,5,.,VirtualPickTicket_793662.html,,,,13902,,,
NEW DATA,.,,20047,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793662,1,100,.,VirtualPickTicket_793662.html,,,,13903,,,
NEW DATA,.,,32528,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793662,118,118,.,VirtualPickTicket_793662.html,,,,13904,,,
NEW DATA,.,,35069,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793662,1,51,.,VirtualPickTicket_793662.html,,,,13905,,,
NEW DATA,.,,35486,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793662,1,100,.,VirtualPickTicket_793662.html,,,,13906,,,
NEW DATA,.,,463,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793663,13,2,.,VirtualPickTicket_793663.html,,,,13907,,,
NEW DATA,.,,1606,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793663,7,55,.,VirtualPickTicket_793663.html,,,,13908,,,
NEW DATA,.,,9295,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793663,1,1,.,VirtualPickTicket_793663.html,,,,13909,,,
NEW DATA,.,,20629,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793663,1,1,.,VirtualPickTicket_793663.html,,,,13910,,,
NEW DATA,.,,20632,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793663,10,10,.,VirtualPickTicket_793663.html,,,,13911,,,
NEW DATA,.,,32527,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793663,1,1,.,VirtualPickTicket_793663.html,,,,13912,,,
NEW DATA,.,,32528,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793663,2,12,.,VirtualPickTicket_793663.html,,,,13913,,,
NEW DATA,.,,40669,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793663,1,5,.,VirtualPickTicket_793663.html,,,,13914,,,
NEW DATA,.,644-4C,1624,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793664,1,2,.,VirtualPickTicket_793664.html,,,,13915,,,
NEW DATA,.,644-4C,1776,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793664,1,15,.,VirtualPickTicket_793664.html,,,,13916,,,
NEW DATA,.,644-4C,1919,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793664,3,25,.,VirtualPickTicket_793664.html,,,,13917,,,
NEW DATA,.,644-4C,5960,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793664,39,39,.,VirtualPickTicket_793664.html,,,,13918,,,
NEW DATA,.,644-4C,6357,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793664,1,1,.,VirtualPickTicket_793664.html,,,,13919,,,
NEW DATA,.,644-4C,9057,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793664,10,10,.,VirtualPickTicket_793664.html,,,,13920,,,
NEW DATA,.,644-4C,9414,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793664,1,7,.,VirtualPickTicket_793664.html,,,,13921,,,
NEW DATA,.,644-4C,19551,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793664,1,15,.,VirtualPickTicket_793664.html,,,,13922,,,
NEW DATA,.,644-4C,22917,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,793664,1,13,.,VirtualPickTicket_793664.html,,,,13923,,,
